House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Ravenclaw	2.244139042201934	6.030108635527642	3.7346394286156324	5.5000923649883635	5.294578375921821	6.025221417398743	6.65531762637818	5.46705927790393	4.01004165952002	6.14338731790024
Ravenclaw	3.5226126119468564	3.955855181414049	6.272918479489516	5.163857395381287	3.718538531065547	4.053949039126222	8.77004156509173	4.872745782396889	3.456560944482017	4.762413579015533
Ravenclaw	3.9621363606880133	6.676619934581155	2.7253145089571036	2.780214094748667	4.1572823540677	5.764429313400975	5.504089392620894	6.9733087882635845	2.3311624037245755	1.9368749087834738
Ravenclaw	3.8869407748360594	5.879336202836839	2.2449480130400636	4.480024966627754	6.418427858726882	4.749399848963561	3.7395054859790666	7.179212683043748	4.0101068775613395	0.794665990315233
Ravenclaw	2.6434188206329527	3.9003734314767473	4.67870671724452	4.249334508112957	4.07589832587022	5.426533613508471	6.337391717750447	4.552511485242611	3.8300814225675914	7.813286947440664
Ravenclaw	4.722987809997384	3.701294717018737	2.991906645751639	3.6364512203542305	6.231953129458102	4.622448277095247	5.92596716248088	5.974791070472772	3.971283359039989	2.691089786156318
Ravenclaw	3.0631306124634716	5.090226038566107	6.7612592164347465	5.243268085951104	1.295424451432691	6.609423883767166	4.349453717870957	6.3951922303102045	5.537344078497615	6.159302518510293
Ravenclaw	2.4612649647298857	4.5874446850054555	7.265950268738711	1.611356051960409	1.0486122280408692	7.733473341945913	1.8799353719485132	8.259026721190386	4.640864908466424	7.5075611182461035
Ravenclaw	3.095484594764413	5.854839994785732	4.831071487268559	2.275346357605571	5.814963586109174	4.990448523483903	1.9176134087161678	1.8397215924574486	3.91229690344826	4.131131574779128
Ravenclaw	2.723978521117547	4.226189873319387	5.4832042586323855	4.0719611681572365	1.1691483823210265	3.375495916205829	4.681350333127269	4.532084921332008	3.928505206656338	3.896281849396943
Ravenclaw	2.797019951902899	5.4284459084542664	3.055452524743915	4.845934639188848	6.215236186215298	9.631980872674486	7.701499396188927	7.482859248996551	3.544169369634422	4.5354430211614085
Ravenclaw	3.393522456280875	6.122498383048459	6.479811963156225	2.805532212863297	3.2799500843648666	4.046317084094254	3.5115446674706874	4.388611188475066	3.4810049296693704	5.357197890012479
Ravenclaw	3.249013502327997	1.022491408684018	0.9880445147153842	5.727270258440834	6.8433008273043505	6.004055735994638	6.947140540601228	5.808844091075126	3.794773325293454	1.3071111837492437
Ravenclaw	3.7170798974933525	3.632012102866915	5.386802937472592	4.281675444901742	5.913905237499505	4.09413302040625	5.691368789770291	6.424286352508169	4.182104745047193	7.791793459242786
Ravenclaw	4.864448754514979	5.733655446164413	6.431065476849667	6.921897395555604	1.928678973701311	5.150935565892895	4.648718360471975	7.97024502430337	2.1800318287589078	5.9731736516098675
Ravenclaw	4.620819114148486	4.887568697387233	4.699180790819967	3.4148134020117866	6.159652938247099	7.143550012872913	5.51427487641876	7.158864782588951	3.197019298531271	5.514134568227714
Ravenclaw	2.1247962619050953	3.653382268055618	5.562882544863487	3.3689651764194632	5.456564047990911	6.504699711289682	3.3065953715893492	7.144946615767719	4.45495022938241	7.2389749841416995
Ravenclaw	4.026893128203025	3.4506265854935836	5.576704135086724	5.348307295807407	2.042542158134145	4.695157632400421	1.8448218069086673	6.293723871952054	2.6900978580205397	9.718560758747381
Ravenclaw	3.940754363252576	6.103340725869526	2.684034169768471	2.8808251171166646	6.9997876716404175	4.677507941663769	3.98446455238364	8.441318107251556	4.9607896832429255	7.1274768624012
Ravenclaw	2.8121444079324145	4.7186096844987535	6.893941443314866	2.923019548051548	3.2971510682615053	6.461199852987065	6.585362329471069	9.070451763337795	4.666722505385545	3.144353825531056
Ravenclaw	3.99210477425673	2.7018433988645914	6.5978629643312665	7.706314588338394	5.852808501845226	3.7764155939621755	5.517224709347222	4.710420573853607	3.2357378987413155	8.16686042066158
Ravenclaw	2.659581311399323	6.290996210108729	4.157567787440991	6.045848970728147	6.331026366131345	6.931481372176011	4.815825162251444	6.34063495760623	3.7754545104425863	3.5951812383862176
Ravenclaw	1.777577958193979	5.322809457028466	5.256417837814875	5.067223728902286	4.417602015341586	4.34179285613422	6.549779572699271	8.132873431215263	3.1966994776140045	4.982592604244457
Ravenclaw	5.0777929211429935	3.0489493382644777	6.779357351253907	6.497702763162532	6.851809280246125	4.26835385659099	1.381216341282216	6.154412838686704	3.5368369768888726	2.6831449607770925
Ravenclaw	2.6779622448277496	4.737244470602157	7.105747323858312	4.32108380745213	5.356886730606089	0.927480539485231	5.012035669331291	7.214461699204675	4.0103154527237885	5.721004357898475
Ravenclaw	1.935025887840615	4.6536311720915124	6.017517061270883	7.536682632697785	3.4650700250677784	5.641081279741369	4.806434467510735	5.872153456851872	4.78897398718196	4.296495455458357
Ravenclaw	2.787982970581713	3.928579026661953	5.54446459027762	7.000473342323435	1.9533178482057787	5.49695956636386	2.808332014781014	6.026242225105989	3.774547239523283	3.0247349509817276
Ravenclaw	2.607896954079255	3.5514235572796524	7.242177970668631	2.553004817638376	2.2122283674765457	6.491077824636288	4.720716231253648	7.078414650972393	3.7427278968370676	6.07750931273616
Ravenclaw	3.4396797121413045	5.3524188445116465	4.642669214161531	3.6792301241083045	1.9835133767968527	3.3696175317695696	8.176997391010742	6.386094268352307	4.540592087321756	2.6405583695404236
Ravenclaw	3.772745626385642	3.3593604121196825	5.279720176055294	1.4309574189415981	3.70733619108897	5.288275557730692	4.592337466300776	6.460674311961859	3.230975204401643	4.674436169104146
Ravenclaw	3.320723142101277	5.265530838557706	5.9393848547894015	5.037589488496473	6.336473271492441	2.0276538165294204	6.112318701988116	3.8587912770800346	4.08046848079256	5.965211547394761
Ravenclaw	4.512522768865188	5.386531705349734	4.609978413254618	7.7611574756786315	2.212491481379184	4.615113140397747	4.987794317541928	6.076002393304222	4.664704516166053	7.4348851379604985
Ravenclaw	2.9864101615308396	3.35491111593283	4.176809672699364	3.9305210433828455	1.7871817420839404	3.099535327000841	4.485543744693208	8.976296051142683	4.081010222700155	2.729990236133775
Ravenclaw	1.9260073945788632	2.7166623025833565	5.6443361752234225	4.705364528599515	3.262214275877991	4.277386963188299	5.080462246876699	7.4745002587142615	4.4102621239485345	8.88366766957136
Ravenclaw	2.7759583866352067	4.169975864256977	1.637981351412613	5.793318211137453	3.566182735942573	5.622604943384486	5.035707833760073	7.318065087699659	3.7230327926909377	7.1797882019549455
Ravenclaw	3.471601152911798	6.884199572100758	3.9682278298493685	6.355393564668789	5.4245697776536606	3.9344522088296325	6.0909565014959455	6.405011875214108	3.7978909682459725	5.254239047684635
Ravenclaw	2.5957341107958007	3.017993058781403	5.5808084870746155	5.023177609850624	4.014355161083147	4.992947035651448	5.694092075504633	3.152611042587518	3.8690371202164737	3.798858279372717
Ravenclaw	3.315445237718545	4.533966308701643	2.4290530079814374	5.6436145815182215	1.5047173099786226	6.894018148128659	3.2505274937540958	5.168188307604998	3.315557921150559	7.673554150675317
Ravenclaw	1.9893820050066329	5.2113335962745495	3.3803325541166265	2.3701734762266033	4.588708530912947	2.237143665972268	7.6180860815024545	1.9502621504551665	4.959521129433685	6.720761826931937
Ravenclaw	3.731852908211306	3.6469450918049224	2.466262582077286	2.8917002916764014	5.816118574981163	6.034077828769818	10.0	10.0	3.959316039674307	5.0746754382022665
Ravenclaw	3.3987224857134866	6.088130408151424	5.5329158211668545	5.480383990683592	8.837872441825592	5.573213857410445	6.839876140079133	7.831728896221977	3.596986447074745	5.575148385441375
Ravenclaw	2.7796430467249347	3.091064786678187	4.284726762878764	5.162837288799294	4.121000112634394	5.1782986559721085	4.374994197575507	3.9815182499698394	4.97836344345888	6.370813484674414
Ravenclaw	3.6375467454729766	4.585387806081533	6.717647856846884	3.2917217797137615	7.026983978492921	6.308878066489622	7.836999144814011	7.17054962181151	4.159901516346481	5.312740928086736
Ravenclaw	3.2802295657251053	0.2818147809645843	6.055511433787063	5.783176817695762	4.429417870081883	3.1436276104684207	4.970613659386602	7.1654918154121265	4.178766129757999	3.0391332642774795
