House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Hufflepuff	2.9976436092732497	6.207445940911404	7.399047715219007	3.5944299893089364	6.060645327988827	2.4143803955397063	4.752793687326891	9.291923094859179	4.033083687377968	5.292740328484786
Hufflepuff	3.787657067810145	4.751794442157959	6.421518271784697	3.624020430978953	6.173462636409617	3.9452198117544066	2.992352959532493	5.168511942002626	2.353829373243465	2.305873131282765
Hufflepuff	2.6308853830138887	6.937434630195456	5.493726426628119	2.4435871842264225	5.4728253625146985	8.707537216560517	0.9635974484731697	3.2806840970304405	8.197658291737458	3.9480982385865406
Hufflepuff	2.231952911281045	6.82924719348256	1.8959003559969958	4.0814732180240805	6.928017880827219	0.18324813417796038	4.29932065453227	7.9233008315836315	2.816041824295508	3.938486899954023
Hufflepuff	4.117616043329665	4.988965560507939	6.301146952398163	0.9748207207441185	7.075592226629237	3.6499219182680065	5.0039276146429055	6.819273222067586	0.772841364064672	3.7906121691021935
Hufflepuff	2.1444912667743177	6.448301591222706	8.783183059412485	4.508287255551416	3.864102562857599	7.250569521708529	6.50082396242743	4.900986289299009	3.089824956211091	3.9951670551474368
Hufflepuff	1.8192069210947421	3.2138700884349425	5.384769984117739	4.121572953860577	3.221197736481298	5.441393258073877	6.039698647045778	8.852675209440036	1.7625374309217945	3.31764564088859
Hufflepuff	1.9311540734470427	0.0	8.176914840293549	4.110218883917388	7.068771640432667	4.048335071984567	7.47914941293235	5.214640550147363	2.277106948816816	5.011858602493245
Hufflepuff	1.4976566825081377	2.5552176260945614	6.697500952492474	3.1606122605474147	4.82661831125239	8.945073815307627	4.46198345485202	6.0439815369643926	2.1239300301010253	3.5357476742809806
Hufflepuff	4.144308468234536	7.52353612481676	4.945817446583269	6.706133399901141	5.57850316791158	5.129466383526777	5.829940878079871	5.900618207458845	8.2089689397842	3.365051249844403
Hufflepuff	2.739001557503987	4.9964091398786605	4.610454629651736	8.566921963956931	7.111612865491109	2.1779976462999544	5.1722526021998005	2.1778400168736254	5.132672286684585	2.9877109689147656
Hufflepuff	2.608305019414787	6.279876991131294	6.90816685680487	3.525887798947722	6.4456481895696305	4.254047849097013	5.04996908002245	0.33862608271012035	1.0907586333138606	4.264888752197296
Hufflepuff	3.037748259671883	5.6847618506892825	4.384782025679811	6.355388372610467	7.331299189482707	7.280953124772327	3.6409231791133734	4.6472503942200625	6.723360850245044	5.378427593690793
Hufflepuff	3.6495004129129653	5.032234168266032	6.140056058787157	3.4375707384312033	5.039598824728442	6.546961273698782	5.522952077819953	8.92632787948299	2.4522939124807426	2.4805257669947998
Hufflepuff	2.5816575393807497	3.765434010016987	5.996557281264457	5.864648046422102	5.070819827036454	3.348071696053718	4.015203802527631	5.49405925562059	4.077914080200829	1.1436301722319464
Hufflepuff	4.166365609423313	7.844858383799668	0.0	4.291732729826352	9.585316259354018	9.600652046417137	4.410718168125424	4.467254802850747	5.206620148975954	4.334301913948806
Hufflepuff	3.2666855597134057	5.519871611501604	5.862398556725155	9.016695519722921	5.431451921584695	1.954002142481407	7.8802239755050385	7.185693991348538	3.9558136213221817	3.3102999219392517
Hufflepuff	3.709180507682035	5.625822458951796	8.332649678251428	3.784263193326778	3.799215781334795	2.1973611573572525	4.633843531814403	7.458442952258918	2.241176736933463	4.283663957721224
Hufflepuff	2.320757918935297	6.950531282566773	4.594508247390862	4.567756900487937	3.7107909261963137	7.651414639514037	9.35723210375196	7.7897722695141045	7.178139010526134	3.390131350630288
Hufflepuff	2.7436256825284575	7.1580254317252745	5.1312214294861445	7.360665218991935	6.345621869675126	6.910724903496944	6.362479190317543	5.181408825485735	3.7004192632726602	2.299673585786757
Hufflepuff	3.1165172336460287	4.020012024497738	7.3333157397443	6.398058696125553	5.7947602293603815	1.2362324901116415	0.0	8.506007252209896	2.999294948206476	4.593524747913916
Hufflepuff	3.2029764972355084	7.217114031880935	3.7852926078781195	2.6432158335892315	6.522683694454589	4.256804789422649	6.445108783597	6.757044173799594	6.204514772914592	4.030173197599244
Hufflepuff	3.97229274300903	3.311738364028582	5.090723419200174	7.005054480124158	5.801991469268159	2.2616473582413774	5.5721950147218475	3.9413238845752008	3.5926264409733855	3.0915937683058257
Hufflepuff	5.019581580677127	4.182292493135728	4.419276869515338	1.622895641552029	5.146411126370387	4.58115794388887	5.8047539297828195	4.974511541753348	4.313337479333079	2.584613820636968
Hufflepuff	3.2767436982681564	3.123488804717167	3.1333159755205098	7.317020143954891	6.693091044811172	1.6907839357055243	6.186379125738083	7.677479434968925	3.167788816684566	3.645293678609018
Hufflepuff	3.4426544232086167	3.3879685442688956	7.851132893317675	5.72490174496639	3.1131322550544134	5.134011114688224	5.885675555018199	1.9012363034037025	3.459554857672682	4.9347375306431935
Hufflepuff	4.818947031920204	4.98767916001626	4.433099013350555	5.938052432168067	5.768168308910587	4.975839434824173	0.7352387127257627	5.503136391133559	1.9756396017672309	3.265770876162614
Hufflepuff	3.7969057352256326	2.3772510679308168	8.294666713635397	6.205698488191093	5.527308806946898	2.5553775480854295	4.44300782237156	8.059893039680832	3.33772371484633	2.433961774110978
Hufflepuff	3.2984099727724248	3.002377534331577	0.53199661054552	5.2049953519143175	4.376257886695013	6.491473050698962	8.154415604717247	6.109295788055179	2.540969082284246	4.433930493123696
Hufflepuff	2.970779782415242	4.203426184792216	5.940365718767302	4.239542629695723	4.533843476033424	5.491906245470717	6.209356696256254	4.075844618589724	5.284165700885708	4.530293017400066
Hufflepuff	3.967111026667831	1.300566200079813	7.377276688064796	2.9590476208975747	6.922210938795744	6.9101966298626305	1.6603578939503203	6.947768002849859	6.557697461963507	4.34990562753261
Hufflepuff	2.669139266948901	2.205291663688972	3.646113966929094	4.186493538330237	5.568579662885411	7.624583119253824	5.729661349857423	6.30078092572484	4.246035345114584	3.385231853984254
Hufflepuff	3.2110477514713063	3.60732034101307	8.540263736600588	6.133579128349437	4.092054680557476	7.856879185043516	4.922445916370484	6.0523936234979425	4.982138445810688	2.3374581620103756
Hufflepuff	4.109371646226152	4.450752643668175	6.097226237070492	3.6324257384077634	5.533488482031853	3.9113954034240024	6.849289467807954	5.628113156792236	2.2292747133325888	2.7905310571538675
Hufflepuff	1.5900789891439155	4.433706550135586	6.07427720841476	3.5008531887633207	5.943973289541599	5.003985660071129	5.871150843997387	3.5008404198509737	3.040321520469627	5.13137846007637
Hufflepuff	4.814520183993855	4.191152178194703	3.1714516995521342	3.9062071371241833	5.945830508423122	7.672465085407184	5.915821924518344	1.3342856309706017	5.980889190764213	2.5256222853342667
Hufflepuff	3.4397607415503617	1.73057244319238	4.400054278939717	4.83923771734032	8.67764756632915	7.361852178441791	5.546189054467576	7.066709783703107	1.1486281877632303	4.322661300069853
Hufflepuff	4.145569102989258	3.863090648524391	3.2320928989442033	4.433640281617811	5.3903420873050525	3.396202933680346	4.726342661263065	2.487823298124553	4.610879198232169	2.6783825898276876
Hufflepuff	3.8192057645106523	4.425664093435186	5.373181951084657	6.31210568438298	5.211439319627415	4.9975519622104265	3.314787727385418	2.924229520031003	4.476521159890284	4.168046635533431
Hufflepuff	1.1951629927324623	4.528505258994215	5.075284470609359	1.7526471153730203	7.421551574586508	3.300082469376684	5.3353946741676594	7.218445722852836	5.544512524256894	2.976129286317636
Hufflepuff	4.114971976073888	3.0251319067801523	7.701431648261625	8.075750204400917	3.970641578600176	4.713306288614702	4.61551171189816	8.639038071585796	6.960580497156549	2.5246462583503217
Hufflepuff	3.557678223413564	7.245617448428039	3.3278750110314714	0.5809029010966591	4.927271062926636	7.355445376116756	4.172093170964742	0.6948742352496301	3.94942720466085	5.291441422684923
Hufflepuff	3.626472406370431	4.020462721481885	5.347123593632523	4.656643070325245	8.119611299202235	3.8726187402835865	7.506396881532355	6.719924694291452	4.586948079043336	3.268580777972637
Hufflepuff	3.8758785068421413	6.2175582722775955	4.605993666261129	6.496022068060048	6.783497835846839	1.7580012691566684	10.0	6.616875227411466	3.750424569709523	2.2434875767783877
Hufflepuff	3.1634007910742667	6.533590764686706	10.0	6.721444501330848	6.255747549811027	4.757252275763795	7.035001397465432	4.8118767112834355	6.794571718877762	4.245891166694253
Hufflepuff	3.658044730322751	4.984653892035706	6.194339861056846	6.61683946716339	5.114565172901672	1.0713241322745646	5.632921824490945	5.931872152027875	3.6714772285399992	5.839916975529837
