House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Ravenclaw	2.697061098903599	3.1699213678032674	5.296491724171287	8.918475903546843	6.555599739685627	2.82493842887658	10.0	4.565332043144971	3.752268750629152	1.9852010067232375
Ravenclaw	3.9224519335704775	6.47937502708605	3.208304084406632	7.232397224065607	2.5548262711244965	6.06529619372195	3.868511439801626	3.9301079239309016	4.397238949062402	5.220044545990526
Ravenclaw	3.36185460419484	4.4288147077117666	3.0989996767527033	2.44907530458556	2.4435178623838016	3.8018345472348782	6.291635713877952	3.979983159483622	4.434699945060029	3.7551254377095082
Ravenclaw	1.86674419396662	4.880100812938233	4.166925289680388	2.9141834971054936	7.104773790744835	5.724387066424876	7.681017148164397	7.360191440337756	3.5224598358365187	3.252066958903068
Ravenclaw	3.291935486483726	2.8761380474535354	0.779763620154289	6.8390442449150886	4.00587400305244	0.7785950163087878	3.77909767829172	7.213803668699522	4.096951183861201	0.8929748137200451
Ravenclaw	1.32119516811679	4.192475638014263	7.717055873363591	5.070077808254931	2.6778375455995014	3.324540563035682	2.6078529549792466	5.368729796210586	2.7157003189064826	6.434600005017312
Ravenclaw	2.483058097481898	0.0	4.4371818311990125	5.584831162209106	2.1739130958468924	4.69105482490386	7.263018625763632	6.825927657730161	2.9095010922108235	4.4050793591147475
Ravenclaw	4.063109921295191	3.0515035433867785	5.520624313993566	3.2396505123791615	3.232423932817796	3.473949989144626	8.556079265526067	7.9192236943564005	3.4144694711978425	3.124620113955467
Ravenclaw	3.659989979032054	7.554310031470569	5.789333176774748	3.8880138430832387	3.807406405857594	1.3067074949376212	8.315102755461343	4.438918764488687	3.8747354774458445	5.593228565050753
Ravenclaw	3.9362718960897283	7.888363683100048	5.724688951183535	3.8150941978989303	6.66696539046601	2.763094404664254	5.864154372447048	5.348881880477947	4.094967427074858	0.7735780812079012
Ravenclaw	3.2988468610908086	9.654074298606105	7.622154581815785	2.899495960217152	4.003779322322487	7.607841912257055	4.622316349324328	8.027459930230169	2.909772556109469	6.09483923086079
Ravenclaw	2.8551462137297854	6.6488304367985425	5.192229257456173	3.357217817181286	7.063027136271124	7.420332768658753	5.310407667537429	3.5886244152256457	4.725455287305436	6.588145686402309
Ravenclaw	2.7826384758209732	3.5891113125091048	4.044632624335711	3.8802959152189764	1.4626544534981791	5.286757640358769	7.137954858085839	3.0869173881281164	4.691198344258952	7.036211225933626
Ravenclaw	3.6321712013643914	3.697050429333946	4.212308771794142	5.701035693017232	8.73557349772876	5.6599439640334435	6.936762351613047	8.230130700025422	3.253091749560162	4.478295077998078
Ravenclaw	3.368754982369861	8.44568552334968	6.02987155240478	3.108131981072617	2.428830647798168	3.010986764594204	4.222475793852793	6.34112386510979	4.247424635359913	4.030761968546479
Ravenclaw	2.7456118032997687	5.089394036529664	2.187693503213074	5.580792005208371	6.507479410856868	5.8210943698836175	4.59889685402457	7.200604814826005	5.389881951445412	5.536205026152898
Ravenclaw	2.009920063422882	7.041699501620899	3.0094216171809034	2.2608771628479394	5.545957401231565	3.2916381645669675	4.858972287441086	3.8033900530320564	3.4319615888619404	5.492813402844742
Ravenclaw	2.088040681716692	7.369044329341304	1.4324823187333666	4.5969845688936175	1.5678048999999343	5.108973473631724	3.615587720085201	5.665095309276876	2.9846884515026866	7.605966420599337
Ravenclaw	3.854364921965054	6.60674932200969	3.8557237509860194	6.007039315868959	7.392193411262221	6.258270025250948	7.1827116185311795	6.284740553650937	4.5363806219796725	5.850043537779248
Ravenclaw	3.430456560684132	7.5023176263778	6.212769939533757	7.695213251762606	2.4210732257912344	3.404283964401249	3.562916474785184	7.546595158246909	4.549743259040519	6.934296871844248
Ravenclaw	3.057402631468613	8.839312676812794	6.390052814390307	7.740431750671358	5.657362507691327	3.9666220569629833	3.6703517470967455	8.33492057088898	4.723729647201888	4.946216598763952
Ravenclaw	3.3405815031573547	5.004842567949222	6.00297378655875	4.259347163477383	3.3034902071788643	4.833525620532344	7.430006076145174	3.007538716379528	2.797208964293982	0.8429383173210312
Ravenclaw	3.548571513335916	6.279943598631606	6.668983662555961	3.7391100627585425	4.254499075863249	3.6056287618950265	5.729659093194986	6.698384167351124	3.3054424469764907	3.96021378526544
Ravenclaw	2.4034501235784953	5.4011954301811125	2.051734374476855	4.138313829119309	3.595455353563892	5.886160362553152	6.00834219944069	3.7036571670655345	3.072008462871363	3.0600088777537855
Ravenclaw	2.0951694948493644	3.56752271785524	8.170686548579733	6.731707457241059	5.928244249365799	7.788170534674467	7.0070331751835	4.285285893728375	4.477573635098613	1.9745485466904122
Ravenclaw	3.7561625413857915	6.6874206023111515	5.86957037905246	9.136052784953224	6.4127121202860335	2.3805877998315457	5.612989364649279	6.873779052033693	2.2728480639642856	4.0240061948494485
Ravenclaw	3.732187581551118	5.040463622070645	5.0202785311492555	6.4109848589271055	3.557801471807658	4.63316339851998	8.290610212641575	7.2401781533515654	4.065103243121206	5.589544078978058
Ravenclaw	4.3764238672442275	4.901940277364663	3.7573564970204423	3.524773970025837	2.0138584137059947	4.384441826576205	5.942609707228481	8.051587512233965	5.0594557644079385	1.877033345142497
Ravenclaw	3.735821911333208	4.820929884439876	7.370281987890131	3.039046898482356	5.9492606798661365	7.665155617758441	7.659766776706464	4.21255251467639	2.9308263568157926	2.968639462294393
Ravenclaw	3.69591287063489	5.882582539942222	3.3205854325593043	5.992120519568999	5.741666056807575	4.387132756467842	5.714874533451191	3.4006854558097093	4.112720326967892	4.609172047535358
Ravenclaw	2.265800627627944	6.894507919595724	5.938479222612134	2.7963812543677253	6.628342198991234	4.834375348397804	4.917867040263813	7.358714204678573	3.984164075389661	4.885940345431143
Ravenclaw	3.741237917517185	9.470408781898103	3.8141543603286676	3.633339594791689	2.1102022435882577	6.6071260233976545	7.260797477531257	6.23382126803368	5.224997706507336	4.240095595361469
Ravenclaw	3.455726109129957	4.424485300941487	4.803870205031658	4.303696028937013	7.593665001396756	5.415284770606576	5.991601918354087	5.911140710380631	2.8808827650745736	5.3341850943537885
Ravenclaw	3.035755890834871	5.330755437133964	5.188476441691588	3.906766801098539	9.25374920654766	3.7043763430004013	6.141995581131675	5.7040197877123315	4.632015736993222	6.321208026494547
Ravenclaw	3.042639152501853	5.910174399532759	2.4641323414738094	5.4311212642737345	4.965413784850213	4.721334054723403	7.145154142179675	8.607663452539429	3.892798073618925	6.871611519585325
Ravenclaw	4.426643865410199	7.509364496269312	3.218730998227211	5.687391608057553	6.522194279452439	5.239872885302815	8.186883961661199	5.660669393963343	4.22515635762623	3.0399216358638825
Ravenclaw	4.341104369334521	6.7274338370472595	5.0717627939641154	0.0	9.99370310388766	6.735393340496385	7.186589777873732	3.757905523413923	4.44791905566125	4.059660849732737
Ravenclaw	4.267592431690451	7.384792943056979	6.2041098248772855	4.631636400379003	5.61708871946267	5.6800461638991475	5.0566293580484984	6.5541728865621245	2.8345006289543306	5.053516332739736
Ravenclaw	5.091769469581317	6.579822305730651	5.223387765365063	8.411768537260798	5.914422424741521	3.3812659303646986	4.318783923601652	4.640066100967568	5.246237577740046	2.662311001891304
Ravenclaw	3.0764277095921337	5.08878677854452	7.107431096333964	5.001954171822894	7.79157457375633	6.907754049180877	5.500231257683902	3.0058247190702576	3.341320770389218	6.33345949827079
Ravenclaw	2.977982581120061	6.310726438180154	3.9384379150858257	6.537220690769857	6.197999441137839	2.11111502535916	6.920922109477489	1.8951997327732026	3.6077681010350555	0.9105839734224547
Ravenclaw	3.9119828323605543	4.1649426585816265	1.9536173688109373	7.490841096342288	6.362786289541374	3.4722781419577227	5.739734763689079	8.050075124603492	3.419934278283708	4.174724201124857
Ravenclaw	4.215780995824627	6.387454462105736	2.8223475184760676	5.941507194045867	4.389672823913845	2.467664348403469	3.6690448520929038	4.200445565508753	3.5021668375448014	3.809223638439464
Ravenclaw	3.269686299328369	5.312423976856402	4.273694225222307	4.084492188368039	6.06259167026351	4.208505769842585	7.252738668750485	9.38081354754191	3.2466085963467433	2.0113149351409016
Ravenclaw	2.2916476901724967	3.856235230198185	4.013769171398222	7.63119092467562	6.618920138808027	6.300721109377693	7.041791892397474	8.23809832079661	3.308986468404872	4.033429245321823
Ravenclaw	1.9627573442203121	4.77597697586014	1.3544290582140595	5.717214665691897	4.44903185299237	4.742180607967449	5.619833219860783	9.171892890876489	3.942733514738379	3.4483571068639463
Ravenclaw	4.46029165886008	5.752455338992373	1.7312641567314733	5.107991696844669	6.342624546625149	5.487504843173657	3.6911964700530775	9.27469486357188	4.0337722487428564	4.3418403708301065
Ravenclaw	3.4519686785477455	3.756213975224776	6.723157236329596	3.7891152276992313	2.9048174646067375	5.013857611176425	8.482413518329189	8.205720539389596	4.6061725084529055	2.9966514925810306
Ravenclaw	4.527705193787546	4.932688002853582	6.203777297755144	7.103850905332203	8.922284675084606	2.3761600226697515	3.5559005269519233	6.678556925416634	4.5185583928501085	5.9245446284183565
Ravenclaw	3.041142131771106	7.709127124394907	5.207471789931444	6.686108929272947	5.378206217388891	3.9756173533375865	8.701996946142884	7.768490208686902	4.140457869572721	5.664454653591867
Ravenclaw	2.7390564777624506	5.684227584982868	5.797816255242429	5.0499550610772035	4.455869213031867	0.3575380027071165	4.571690393269171	10.0	3.8785347152614786	4.578297535838223
Ravenclaw	2.7682993429040197	6.996421506497507	0.6705111957150915	3.8119931381959753	4.698803760901008	5.387952987733612	6.465486904872256	7.60720673295703	3.32385749589402	8.422365881059763
Ravenclaw	3.5262306927814926	5.992798505009199	0.9882147775149054	5.288466283905563	7.8825739377459385	2.45087819496024	8.038928920159009	1.1151278534560758	2.136742430012359	6.00142982420219
Ravenclaw	3.120134377320333	4.9601608698056925	5.5816365413408295	5.095792733647883	6.623382617376151	3.254302873026595	7.018393963407899	5.920041825054976	3.7549194920659126	3.4415559208285185
Ravenclaw	1.5934442606477108	4.9317604746830535	5.148576829966522	5.038171518548178	6.796715585017057	7.675972199984181	5.199283101851332	6.026440836262415	2.1371137922046923	4.907981319783171
Ravenclaw	4.292610637319532	5.146505717570173	4.465370447554839	2.9721841840580243	2.9973228183708867	4.685431832062728	5.7781772881417846	5.282009560036014	4.124821107536144	4.154007326516493
Ravenclaw	3.850894201723483	6.30712214625937	5.5605441840197445	6.99536685949707	2.8105095126613264	5.973119092709127	7.079434762215527	6.248669366718826	2.8903287474087347	7.2069964873115175
Ravenclaw	2.730029043137739	6.438981033667982	6.000444368567752	4.357069021446837	7.179896048131253	4.014961485238626	5.944552622371479	5.9660226923171376	4.765829762156322	5.113218136761999
Ravenclaw	3.7808620583645647	6.61810695269224	2.730566226879092	3.80301988043769	4.600035476499565	4.8220296477824425	8.86670564933073	3.330161150736328	3.899274426873831	6.413825457247898
