House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Slytherin	2.4157474360565026	3.9370953732512137	4.624198170864075	3.0769587531514566	6.2294647650778145	6.1011147155602306	5.439058038597193	4.863686581875362	4.032819293794368	2.968065214756987
Slytherin	3.6800170094393243	6.730572726186196	4.004708558697271	4.1714488272642365	4.081703580369319	3.7106613454094974	3.4450467980972728	1.5046380461382274	1.9697880554591773	9.336897421700128
Slytherin	3.110662775684663	4.17754090472149	7.351600990403448	2.404675127077068	4.194784161512603	6.760381601669822	4.117997674912633	6.990426070172462	3.4514835502181778	5.238520444756092
Slytherin	2.427637339065799	4.383001036437774	5.416992064235577	2.527828876063794	4.802422346597552	4.910283059374861	5.520045527128746	7.157146551418615	4.493908874691322	8.717481641525987
Slytherin	3.1091515657074753	5.681786879862277	5.30421369720783	2.5733718728192465	6.149614180611907	4.168940575752905	1.4687605001164283	6.256369318266238	5.614061008087975	5.876991216513562
Slytherin	3.204534943162353	5.702849343766671	6.890727664623064	2.199804252966948	7.707881147220075	0.2563476137859997	2.8151319557315584	2.245992338515535	4.80460412560917	3.1523375763141672
Slytherin	2.64376481228191	2.7342246096158136	3.2191347590376607	3.0952821789331626	5.048222566557622	7.176008932730461	10.0	2.136673453137824	5.122261555696788	3.6451888696584875
Slytherin	2.0561383107661637	2.674106846070812	2.391570778042669	4.263064838286289	4.624938116409017	8.37373676949277	2.4778103519521584	4.615598616380341	3.396800845136295	4.710828514209272
Slytherin	2.619923651140457	2.267176740546602	9.754541426189657	3.4731752503989335	3.9441865542977754	3.0310717505583447	6.022672455582541	3.5444408579840254	1.7364665760393772	6.136416338113905
Slytherin	1.5169637926650519	3.736692948927888	7.206931113964066	2.673542585562467	4.403608802074052	5.684833429631708	6.43467263439629	6.720581240321044	4.445016763262432	5.742625226473939
Slytherin	3.480053035218021	10.0	4.969878648647929	4.277766094000787	6.958855463763393	5.7026049607125895	7.734684356100279	3.9849378468368872	6.947230968703378	4.642836735158911
Slytherin	2.8192409781409697	3.056305859754758	7.029045686012773	2.2601696256001573	4.572341635252062	4.893639925166669	3.102318721295469	7.68563154193609	4.216514040024651	5.681003260710521
Slytherin	3.729301043063555	1.4185851869912995	9.50181618167319	2.228948913238579	4.0091080311723	6.708485832718479	5.801043475319487	4.71715071117735	2.657630767871118	5.261096711578537
