House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Slytherin	1.5610781251089623	3.9847093681509187	4.476898325682307	1.2040759271258068	3.350733373123756	2.130710637087664	8.247550985857782	3.204805918785045	4.638848197358503	9.329199862420388
Slytherin	0.8646910202687579	7.916056703802033	1.8384625140346758	5.947585398619514	3.219369242807575	3.4770900229303434	3.321596888073368	2.138647327740297	5.967979358257896	4.837720115501262
Slytherin	3.514010247336659	3.5674771980288056	8.354346825006626	7.8475143864409125	4.080524067340067	5.64481242266857	5.258416806134329	3.5234537515202415	1.8094553969505118	9.32621394810445
Slytherin	3.015534017437992	5.876197065368985	4.208516622822195	8.577297586827996	6.6341204151107815	2.0177124790557595	5.213593468676696	3.40854893831125	6.9154656563471075	5.746857875002957
Slytherin	3.4735399005436554	5.166376970551352	3.8483106003994108	5.586227306560419	6.881644481601004	3.4848674473883112	5.7832033516193135	5.9005882565312575	1.029984132426109	4.315716794780729
Slytherin	4.088985482223734	4.367260923023461	3.3826216096991564	6.4543288036247315	3.37231268727662	1.7240193847936234	6.749622304083295	1.8814820270708157	4.897773726075673	3.0767382785485857
Slytherin	3.476577013601593	5.07590796791521	3.9336768984643693	5.361316547659016	3.0097739187717565	4.9545451134158665	2.6419207523302966	3.5655879321875212	9.19228482414556	5.3117086758422625
Slytherin	4.549508816659443	4.580513572386177	6.581429653558183	6.777493675922871	5.249805168462176	3.9031238061427462	4.576707140690342	4.5273890280488	4.663212231185572	3.4191393304421784
Slytherin	1.9601952774489209	5.324138736561456	5.44601461153615	5.038873811619546	4.933767798811719	5.558142993333731	7.249444309564468	4.888000775196677	6.85566374392828	4.874992189249328
Slytherin	2.4028699829227738	6.011598723606721	5.859005766363041	8.223860694042003	4.04860243412937	1.135756198945797	1.3260360082210565	2.3402300191029086	4.004068173032039	6.821356545515457
Slytherin	2.500441118578186	7.13034651783323	2.270610168588859	7.565457174883692	4.8624189718907385	4.429912664318168	10.0	4.089382013910897	1.7877942438667038	5.144815701549205
Slytherin	3.725981038282323	1.52426328625589	3.78978195969454	5.581245274387005	3.5216223551973673	5.866591180587307	3.3575307994817027	4.797962498108192	5.616687269858812	7.068645739964692
Slytherin	3.255921783856179	2.681782726049718	5.067775730803038	4.622618080442144	3.9697937367614324	5.651942571954497	7.542093595498841	2.8137412450799713	5.869893904454217	6.371050112652813
Slytherin	2.1752747703102746	5.2055057247193135	1.1260879547026896	1.6876779701731075	4.733476312808167	6.1913311045586195	4.698710493498143	4.860307913456631	2.4297131992614385	3.1016958924809153
Slytherin	3.2071569513262745	4.676619665937173	4.977928731849466	3.5958246875965214	5.888638076412245	4.8714300892958615	4.373336562960239	3.62431418397966	6.981247109518343	4.259567591438474
Slytherin	3.039385116711227	8.36598661447052	5.081730695963858	5.1086455478949855	2.9325083163092347	3.3962731753922872	4.676544952550895	2.020954552952613	3.7730083001249284	4.461982417638081
Slytherin	2.895180180162498	6.967587269423053	8.237299753927838	3.080591805093278	6.00319687754364	10.0	4.978732919620741	2.628861441072789	6.280379288024362	2.9074254941305973
Slytherin	5.660424238085664	4.397676978712552	5.693416213927989	4.955141269351547	5.3347603903512795	5.973457258508156	2.702802353975578	3.215810515501124	7.236804375229411	4.178073897409892
Slytherin	2.829556379797738	7.4689609345688615	4.83987718728949	6.722977973481445	1.1317566691084513	4.379130741187474	7.828835529680097	4.094197231026235	3.502228241381911	6.312245193475081
Slytherin	1.8968506375527654	4.767812415484563	10.0	8.003775697918577	5.550907000837696	3.753580665671082	2.81433428876716	3.5513711646226898	1.0406947530045079	7.9492480991243175
Slytherin	4.191812376905471	6.901259338241784	3.351009318537281	5.812630133991377	4.757137527623387	3.5595435750057436	6.476621709843609	2.4175386108517722	4.2684099190439815	2.3656561190985417
Slytherin	3.0397883264484333	4.695139114611397	4.005331954338566	1.133131736455544	4.2639263834558045	7.558049116049198	3.496120764109738	3.299680093358304	5.266322730460598	5.0242567378504805
Slytherin	4.551084052823925	0.0	4.092693910601298	1.9668156502747636	3.9954140994799547	4.300331714094769	3.8407473144696196	4.132839010653087	1.6655917488519374	1.453212485089376
Slytherin	3.4951479141382755	3.5028986019830732	5.8089127537226135	3.3141526455999393	4.854590678632681	8.032728169262715	3.1280665149776747	2.166447676691557	6.280032636390499	7.030325107806307
Slytherin	2.4321895869488723	5.963335559135377	4.481776193877698	4.259899038578751	5.167044154376446	8.991822765353222	4.029793320378916	4.97529534297735	5.866482013629403	8.520384465155011
Slytherin	4.223016531088834	4.759920385919819	3.1562001810418856	6.526481280166042	1.4304397281707395	1.1444058526222358	7.103212862826439	3.6197531293073553	5.939226846894027	6.092810527460772
Slytherin	4.382039887947949	4.131863655810114	2.3852470117950513	7.948820894174704	3.164156162840215	5.8274356689940685	4.584188302371607	3.7171708696298396	4.108941373721787	8.618319160419055
Slytherin	5.380151579260978	1.0668491719310609	3.713289988230557	3.953264352190601	1.6837921642732936	5.153176149840654	5.4593437749432905	3.9701751056392536	7.034799945523581	2.269689943710597
Slytherin	4.622105645031292	6.212857220962747	4.737119060751966	3.0867825082026683	4.890107168053549	6.704527826699239	7.707329007814896	3.515310907053322	0.8558956905697765	2.886051213530163
Slytherin	3.2394662241799694	4.885634121397826	0.9275270483574204	8.115383982485287	8.09698568700229	5.659809866367099	3.8728117072895483	4.264679477207481	3.279518428949171	5.8876971650005085
Slytherin	1.8042571502695057	6.359162833227481	7.171933762629774	7.444513098672489	4.306046644741139	7.398266933227838	4.892532356010577	3.27536094952905	6.959940372493896	2.266519551315344
Slytherin	3.523430194243664	5.683366026542069	4.735634291538548	4.615709188685576	6.165627843179438	5.581295669260527	2.0480674154859733	3.9222680071754596	3.3390605815008794	8.24320370539464
Slytherin	3.498715576911547	8.470179576496873	5.633032401430259	3.89588622063336	5.324356399225617	5.130849426080127	1.312573897184623	2.425904078693368	4.9953805002627485	2.9462045161169916
Slytherin	2.6015615041218814	4.3565272940887585	5.043433126212726	5.201346430122009	4.086273008463984	4.0731992292482335	4.401118664762635	4.208195851781342	5.241437403972695	6.516440010860073
Slytherin	1.9469623900488073	2.9855939961628946	5.174310762103728	5.925558494511728	3.1571554414929133	6.984906850771051	4.511916092325412	2.8307775206356407	5.767308964537312	2.9594137328829095
Slytherin	3.897371881676969	6.328941323389512	3.402114146180077	1.2163436340074227	3.1947039665247563	5.103428860120486	4.847399233953955	2.4827508779248952	3.4206339964648707	4.221518038147061
