House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Ravenclaw	3.105589507153144	3.007313680129273	2.801198014181524	4.101176413631162	6.057936913069479	3.7754962149521876	5.002388263906496	9.7253210015541	3.008819497815201	8.020612697220082
Ravenclaw	2.742861774901292	2.1427494562988696	1.8519894120798264	3.2477400223407837	6.451578791765547	3.7099937791115463	6.785292394684975	6.078075712378462	4.912246576231769	3.00106334256236
Ravenclaw	3.0142151463499096	8.456511440291258	6.893552958107808	7.469837302685917	5.844213003919256	2.508461997441853	8.682003269175082	4.657600793835145	6.896711588907572	4.676113307805714
Ravenclaw	2.120344816968622	3.3063666243473766	2.6857431777007945	3.2807058923909196	2.0627171032702667	2.2320287641532293	8.451390315272855	7.007021275288895	4.960924046777991	6.383644147813026
Ravenclaw	4.403641544361186	6.982251020331457	5.815052501105962	4.844412379005325	4.921260670984432	4.0226115174587	8.337603838682012	4.773579336506567	1.8595680307999753	7.925728214892174
Ravenclaw	2.721997566330132	6.782556399687683	6.479087714504327	6.302026168878477	1.3841675686671344	2.434863896080536	2.4778371614872086	2.4967722368441008	6.4828485241755605	2.4290051150272425
Ravenclaw	4.773121004953764	8.921732411534393	2.384015205095152	6.053669114387379	1.7909495156828261	3.67148769486949	3.9961041625651834	5.805003291205855	4.950766444747046	6.32948225974967
Ravenclaw	3.4716658635924036	3.698183482209129	3.0860006005996974	3.3721676895190287	6.542793227446493	3.2388751742811848	7.963106621474076	5.266245935738231	5.0452815620278715	5.538686625089162
Ravenclaw	3.9286437164190433	2.498469978335925	5.396843274570077	1.3979807318716788	8.008517555755775	3.4409062522356737	6.291285822778409	5.58037071908605	2.2815728418251275	7.2990935895522675
Ravenclaw	2.9625285733222384	4.612328364806818	5.034611672526864	1.1392664697676484	7.384263864035885	2.7511026484579064	2.349160479534586	6.5624510083367005	6.976820487310365	5.288061917995055
Ravenclaw	4.995101776737044	5.724446308526904	6.324316125797261	3.653402813713462	4.656979787178605	3.5267474158305188	5.870374197353167	6.686575717001188	8.561028182562278	2.9716079846575134
Ravenclaw	3.689026705421077	5.203840960588025	2.4820004991199585	5.119535792598212	7.212078461205838	5.019209289101434	4.57114868702657	3.8394871814356164	4.473836431687284	2.8802685722572803
Ravenclaw	3.638572461360563	10.0	2.9369570008252213	7.609586356599568	4.94991896087304	3.487861825985069	1.7810238934580436	9.233003084429976	3.847679705111105	4.984847342831952
Ravenclaw	3.021666504610188	1.5508967506702673	7.153761087431423	5.956559685225886	5.337693082144066	1.2846908834993196	4.9920605556300055	7.558250470955809	6.3955204875755625	3.9021246322601226
Ravenclaw	3.943367627542843	5.080605808313657	6.636871024798523	4.85383686289237	2.599959372543454	4.381733641749841	7.309095601110292	8.881654846843666	3.697374621280515	4.961083891994861
Ravenclaw	4.107435353668437	5.336863922000159	4.693083957503127	5.595668012063011	3.474988549964872	4.029930661023495	5.329249903503014	2.8979674564120446	3.5726117005778333	7.3895561444148905
Ravenclaw	3.4089245233902723	1.13605211702931	3.5911795273541864	3.468842816972977	4.908082632122992	4.699648909374643	5.948393319832357	3.3150691300690953	8.185725090401792	2.858627117096627
Ravenclaw	3.606346221684319	3.333378838282446	6.581468551733178	6.403727885542856	4.136776871851586	3.940957875411817	1.4514080214784755	4.387782327172992	5.155125634377754	2.792453482364224
Ravenclaw	1.5043261582002638	8.799250555156954	3.0420058498778255	3.1661393084958145	1.8249171841318725	3.0215023540019477	0.0	6.874350824545595	3.233414699646693	5.345641055158246
Ravenclaw	3.4798656593638277	0.8263248265907847	5.371504390918504	6.026975836623732	4.284150666058741	3.020474508674993	7.472687742997502	8.406642862334705	8.303027438601205	4.260458121511616
Ravenclaw	3.0143475927330963	7.855434423669326	2.908253538260781	5.487773029130054	4.5665502275109935	1.4729284637860516	4.5560104639823855	1.2648361429746897	4.424117640250583	5.875735601506252
Ravenclaw	2.427466631374122	7.958633519797843	6.9214306819604605	3.234980860081469	6.548779972366379	2.749739270868674	4.210653801620426	9.957875758215115	3.2860135027854076	9.259274649327326
Ravenclaw	1.6886186371951508	4.003881808038916	3.2713525609057865	3.6019409041712875	7.023635187526043	3.460653083284705	5.126451647921268	7.67403855397382	8.02915509174902	3.9857726358978978
Ravenclaw	1.9220531358227853	7.053694580862052	4.1872083840316305	4.407098663899159	3.577189601745463	2.211764609183809	4.812070466090249	3.563164481564713	7.19451754339933	7.401150031226958
Ravenclaw	3.08209000656941	6.313348931164542	7.963314534746662	3.269788471978041	3.0464686790680293	1.5108223085941062	4.011438536302995	6.297821044012553	4.674021199714971	7.2295264036741855
Ravenclaw	3.3539929324784294	3.8384540058928063	5.686069732867555	4.837775687190717	4.873196176673012	1.4063508493500083	8.85429103858961	5.212183806351058	6.210457681121392	3.6516965676625017
