House	Courage	Kindness	Lucidity	Intelligence	Creativity	Loyalty	Cold blood	Sincerity	Ambition	Wisdom
Slytherin	3.2545870733291	3.4752702809171527	2.439106442665105	4.4166903784168055	8.076843613994823	5.045205031662134	2.1735539306397786	2.8627103664801847	4.395007358569421	6.201501318808384
Slytherin	5.7870791949408655	2.5373090272928014	6.447831165950639	5.849112978067956	4.616157405412725	4.319131214514085	3.2748618400327607	5.12237248227251	1.2963721063657274	8.26548370768884
Slytherin	2.3343074578129275	6.289957112830127	8.91250911498031	7.622799631558019	5.340044933398982	5.099782601097921	3.5718948163273887	5.91861120069418	3.8493626238893874	5.199613130265649
Slytherin	3.615219511966625	5.039229510212908	4.078690412157848	5.670858190207518	2.520804478045635	4.028972448359578	3.346288026384748	2.931739942463391	5.137054699885955	4.054706092187891
Slytherin	3.2326198484338557	0.3176122444518209	4.394763106702182	5.180664432482986	6.785150510465336	4.24242643500154	2.6448543820993278	4.1067599852819665	5.932587908534508	6.058410357461876
Slytherin	2.781194555337076	5.323629364438248	3.52859941879284	3.5127090053192713	7.672517805878243	3.5885309377945296	5.344703383691451	2.3352360267291723	4.396244894007655	6.832785697090868
Slytherin	3.4489828191997427	3.0167011091702456	4.110723743441113	4.87145090932714	6.367405891205527	3.479875153529657	3.3738007235935803	2.9009169490024567	3.6079630234117714	9.402701936081364
Slytherin	2.7145120511840664	4.759842262000956	7.7485049220905005	3.8762297199682476	4.267067244022432	1.6444624823509446	4.6975954458533336	7.022019198151438	7.345511717624939	4.7309597604396645
Slytherin	1.9244938451764244	2.3296401948700587	4.94507736073685	4.312944899040037	4.870927834005168	6.2699092922523905	4.831374693773983	3.5769618903318765	4.242326951168217	10.0
Slytherin	4.06789834593625	4.337214211615289	4.653170535560513	4.790477701406636	3.632811449721711	3.263572393334618	3.065366336209958	5.753290876543108	3.0525532635788584	5.627614195876783
Slytherin	4.677547472598819	5.910249610312661	4.693232375661463	6.016355130178777	4.597999897575294	3.999376024617292	4.193135904666626	5.461984353637938	0.54419272584709	5.449744172277572
Slytherin	3.500869154383367	7.075666528967304	7.426080887441266	2.2572623698504435	2.590888873866226	1.9138871131339252	2.615888465731695	5.295231014444623	5.527200316637117	5.326802060782696
Slytherin	2.613291604654739	6.121002469224494	3.7372899649886944	6.295688766192193	3.1294000998889526	3.336762599352639	4.1023479176588475	5.784631577956767	6.162362036207844	6.538364678411544
Slytherin	4.50860145071995	3.616712962005861	0.590278507926391	6.057702746700967	6.197436728828504	3.6409955899937003	2.8870574126428554	5.815161840289091	1.9438971838289356	7.929521038564178
Slytherin	3.087544203501457	2.7255680912600444	5.451114721434162	0.0	2.621950718695927	3.1673679616591683	1.9879716291068885	4.090750351619061	3.2007654843947297	6.10073695018688
Slytherin	4.2785512861563655	1.765003441690435	3.82984173496805	4.259537515289123	5.766244874405953	8.391337286270508	4.186461303237162	4.3096483206432765	2.6632825409744463	9.919214709678547
Slytherin	3.3183216280465047	5.549622497968084	3.015250504535558	8.056853424350757	1.5538514624386655	7.91092773146806	2.3838427454623163	7.90292466816144	5.72076899633161	6.198475470259538
Slytherin	4.790209367033157	4.9339049778495525	2.8335083133204746	4.195404082885139	7.186585633662872	6.147327778315193	4.181988357902084	4.13836169264697	2.4103461807250963	4.742518489036435
Slytherin	4.650146272142353	1.4105928286529332	3.688383878990325	7.084044681337152	6.697478802474379	3.4867921933622554	2.7701820583459114	4.612153524530677	0.27651851887129664	4.715304512559492
Slytherin	4.154914297999144	2.3116965881665803	5.248052822759791	2.6078094811428096	3.180405167116265	5.246477133000933	4.618416978218744	0.7333045834535806	6.909770019108019	5.4602666174005945
Slytherin	3.762850693490508	2.330778821299149	7.281076697577873	5.4613640536374355	1.6839931877768175	4.657312871223729	3.467102498711372	1.005136625829792	1.7649084046520893	5.623186576187771
Slytherin	3.6864915904926714	4.147678314853426	3.0343813022868176	4.246737883073298	2.786815893904575	6.6746435565681	2.9668561944102128	2.2320790309805667	4.965162877787167	3.889550277309768
Slytherin	2.356728123968299	9.017875740926737	5.649337674515095	5.284737394176239	5.064508239454653	4.040214411384609	2.218880550408157	6.058564478574919	3.370262270719842	3.7477070179765004
Slytherin	4.469955162304096	8.263611675082904	3.179527074865738	6.684170914786264	3.5588843474916168	4.898440431018702	3.6967202803634254	4.0415304987896015	5.35855742357147	5.575874568684533
Slytherin	3.996761240856636	5.921235593367804	4.859752480948248	3.0058459311048913	4.511579522243561	3.640803873075563	1.7474821482385383	5.088698064721134	3.6243689481756163	6.1499566144081665
Slytherin	3.533954516110379	4.221442149264594	3.7766564860816847	7.370938368726664	4.7025283819887065	3.4855111594801884	1.2197867740356043	5.5556187521067715	1.348236897482456	4.294712031069606
Slytherin	3.3581070313733052	3.2036387934085484	6.304743824729439	8.124128358524699	4.4012969523278365	6.530426004256514	4.24403040185358	4.525299204099928	2.27834849503282	4.455286185043025
Slytherin	2.6346219199258254	7.387809899099845	7.640606306998966	10.0	4.333136082149542	2.6922853438243495	2.627709526095123	4.094570453567793	4.734840999888094	7.158362499544678
